chargeback_id,chargeback_ref,transaction_id,customer_id,merchant_id,chargeback_date,chargeback_amount,chargeback_reason,dispute_status,resolution_date,dq_issue_count,is_valid_record,cleaned_at
1230,CB_67909,67909,9705,790,2026-01-27,206.44,service_not_received,open,2026-01-26,2,False,2026-05-27 17:14:06.202831
1231,CB_67943,67943,6678,593,2025-07-04,224.92,fraud,open,,0,True,2026-05-27 17:14:06.202831
1232,CB_67945,67945,3701,273,2025-12-06,19.43,fraud,open,,0,True,2026-05-27 17:14:06.202831
1234,CB_67988,67988,6692,27,2025-10-13,411.74,authorization_issue,lost,,0,True,2026-05-27 17:14:06.202831
1235,CB_68042,68042,8826,685,2025-09-01,44.38,service_not_received,open,,0,True,2026-05-27 17:14:06.202831
1236,CB_68047,68047,7792,524,2025-11-05,89.7,fraud,won,,0,True,2026-05-27 17:14:06.202831
1237,CB_68104,68104,3945,1082,2025-07-05,58.11,fraud,open,,0,True,2026-05-27 17:14:06.202831
1238,CB_68105,68105,8929,684,2025-07-08,92.72,duplicate_processing,won,2025-09-20,0,True,2026-05-27 17:14:06.202831
1239,CB_68256,68256,5087,27,2025-09-28,81.74,duplicate_processing,open,2025-09-15,1,False,2026-05-27 17:14:06.202831
1240,CB_68384,68384,2986,544,2026-05-30,1434.32,authorization_issue,won,,2,False,2026-05-27 17:14:06.202831
1241,CB_68404,68404,5447,724,2025-09-10,73.41,authorization_issue,lost,2025-08-03,1,False,2026-05-27 17:14:06.202831
1242,CB_68555,68555,7562,286,2026-05-03,331.37,service_not_received,lost,2026-04-02,1,False,2026-05-27 17:14:06.202831
1243,CB_68558,68558,2835,188,2025-07-02,183.77,fraud,closed,2025-08-06,0,True,2026-05-27 17:14:06.202831
1244,CB_68610,68610,2417,194,2025-11-06,5.36,authorization_issue,lost,2025-12-17,2,False,2026-05-27 17:14:06.202831
1246,CB_68645,68645,5820,387,2025-09-06,9.28,service_not_received,won,2025-08-06,1,False,2026-05-27 17:14:06.202831
1247,CB_68650,68650,2323,992,2025-09-21,200.62,fraud,closed,2025-11-10,0,True,2026-05-27 17:14:06.202831
1248,CB_68668,68668,266,711,2026-01-18,28.85,authorization_issue,open,2026-02-04,2,False,2026-05-27 17:14:06.202831
1201,CB_66330,66330,961201,909,2025-07-28,45.87,service_not_received,won,,3,False,2026-05-27 17:14:06.202831
1181,CB_65382,65382,439,478,2026-02-21,75.08,fraud,closed,2026-05-16,0,True,2026-05-27 17:14:06.202831
1209,CB_66585,66585,4160,740,2025-06-20,,fraud,open,2025-06-11,2,False,2026-05-27 17:14:06.202831
1245,CB_68618,68618,8439,736,2025-07-22,-321.16,service_not_received,open,2025-09-04,2,False,2026-05-27 17:14:06.202831
1214,CB_66993,66993,8594,493,2025-10-21,32.07,fraud,closed,2026-01-10,0,True,2026-05-27 17:14:06.202831
1233,CB_67969,67969,124,689,2025-06-13,78.77,service_not_received,won,2025-08-22,2,False,2026-05-27 17:14:06.202831
1196,CB_65962,65962,4191,971196,2026-02-11,45.23,fraud,lost,2026-04-04,1,False,2026-05-27 17:14:06.202831
1199,CB_66260,66260,919,492,2026-02-03,95.59,fraud,lost,,0,True,2026-05-27 17:14:06.202831
1219,CB_67392,67392,1623,704,2026-02-01,118.4,authorization_issue,open,2026-02-10,3,False,2026-05-27 17:14:06.202831
1203,CB_66407,66407,9785,542,2026-03-27,227.34,duplicate_processing,closed,2026-04-24,0,True,2026-05-27 17:14:06.202831
1250,CB_68795,68795,7345,945,2025-10-03,72.41,service_not_received,closed,,0,True,2026-05-27 17:14:06.202831
1252,CB_68920,68920,5077,905,2025-08-31,238.8,duplicate_processing,open,2025-08-18,3,False,2026-05-27 17:14:06.202831
1253,CB_68928,68928,4152,1076,2025-10-29,66.46,fraud,won,,0,True,2026-05-27 17:14:06.202831
1254,CB_68995,68995,2324,135,2025-11-28,380.38,service_not_received,lost,2025-12-29,0,True,2026-05-27 17:14:06.202831
1255,CB_69040,69040,6523,729,2026-03-25,350.42,service_not_received,closed,,0,True,2026-05-27 17:14:06.202831
1257,CB_69093,69093,2210,540,2025-06-24,372.96,duplicate_processing,open,2025-08-03,0,True,2026-05-27 17:14:06.202831
1258,CB_69104,69104,254,428,2026-05-24,242.56,fraud,open,,2,False,2026-05-27 17:14:06.202831
1259,CB_69112,69112,7520,89,2025-05-13,488.51,service_not_received,open,,0,True,2026-05-27 17:14:06.202831
1260,CB_69119,69119,6972,1148,2025-08-25,36.07,authorization_issue,closed,2025-08-16,1,False,2026-05-27 17:14:06.202831
1262,CB_69254,69254,5246,348,2025-07-04,86.8,authorization_issue,won,,2,False,2026-05-27 17:14:06.202831
1263,CB_69330,69330,5805,920,2026-02-03,472.82,authorization_issue,closed,2026-02-25,0,True,2026-05-27 17:14:06.202831
1265,CB_69465,69465,5328,338,2026-03-25,8.58,authorization_issue,open,2026-04-26,2,False,2026-05-27 17:14:06.202831
1266,CB_69480,69480,7957,422,2025-08-20,48.08,duplicate_processing,open,2025-08-25,0,True,2026-05-27 17:14:06.202831
1267,CB_69503,69503,3056,386,2025-11-17,271.9,duplicate_processing,lost,2025-12-03,0,True,2026-05-27 17:14:06.202831
1268,CB_69642,69642,3983,386,2026-04-10,3.44,service_not_received,won,2026-03-07,1,False,2026-05-27 17:14:06.202831
1269,CB_69671,69671,7099,649,2026-04-05,23.16,service_not_received,lost,2026-05-02,0,True,2026-05-27 17:14:06.202831
1270,CB_69687,69687,3406,1055,2026-03-15,46.43,authorization_issue,lost,2026-04-22,2,False,2026-05-27 17:14:06.202831
1271,CB_69705,69705,2738,304,2025-10-30,13.53,fraud,lost,,0,True,2026-05-27 17:14:06.202831
1272,CB_69719,69719,7811,171,2025-12-11,12.74,authorization_issue,open,2026-02-08,0,True,2026-05-27 17:14:06.202831
1273,CB_69764,69764,6405,586,2025-06-21,61.69,duplicate_processing,won,,0,True,2026-05-27 17:14:06.202831
1274,CB_69765,69765,4033,566,2026-04-20,44.64,duplicate_processing,open,2026-06-10,0,True,2026-05-27 17:14:06.202831
1275,CB_69943,69943,646,577,2025-12-16,14.29,service_not_received,lost,2026-01-16,0,True,2026-05-27 17:14:06.202831
1276,CB_69960,69960,3148,842,2025-07-21,94.31,duplicate_processing,lost,2025-10-04,0,True,2026-05-27 17:14:06.202831
1277,CB_70012,70012,9918,8,2025-09-13,53.32,duplicate_processing,won,,2,False,2026-05-27 17:14:06.202831
1278,CB_70019,70019,4061,1128,2026-03-31,362.17,fraud,closed,2026-04-10,0,True,2026-05-27 17:14:06.202831
1279,CB_70059,70059,5665,480,2025-06-11,93.52,duplicate_processing,won,2025-05-28,1,False,2026-05-27 17:14:06.202831
1281,CB_70151,70151,9031,1109,2025-11-16,0.67,service_not_received,open,,2,False,2026-05-27 17:14:06.202831
1284,CB_70273,70273,145,171,2025-12-16,19.55,service_not_received,won,,1,False,2026-05-27 17:14:06.202831
1285,CB_70276,70276,9366,1190,2025-12-23,67.54,duplicate_processing,won,2025-12-19,2,False,2026-05-27 17:14:06.202831
1286,CB_70277,70277,797,777,2025-12-15,85.71,duplicate_processing,won,2026-01-06,0,True,2026-05-27 17:14:06.202831
1287,CB_70295,70295,5090,1157,2026-02-24,86.01,duplicate_processing,open,2026-02-14,3,False,2026-05-27 17:14:06.202831
1288,CB_70304,70304,8670,193,2026-02-14,97.11,duplicate_processing,closed,2026-03-26,2,False,2026-05-27 17:14:06.202831
1289,CB_70317,70317,7305,811,2026-02-18,23.32,duplicate_processing,lost,,0,True,2026-05-27 17:14:06.202831
1290,CB_70318,70318,496,828,2025-07-03,487.05,authorization_issue,lost,2025-07-07,0,True,2026-05-27 17:14:06.202831
1291,CB_70514,70514,9838,986,2025-07-21,14.47,service_not_received,won,2025-08-20,0,True,2026-05-27 17:14:06.202831
1293,CB_70689,70689,7228,219,2026-05-04,10.79,service_not_received,closed,2026-03-21,1,False,2026-05-27 17:14:06.202831
1294,CB_70719,70719,8822,738,2025-10-24,62.5,duplicate_processing,open,2025-11-22,0,True,2026-05-27 17:14:06.202831
1295,CB_70727,70727,9641,1044,2025-09-06,185.92,duplicate_processing,won,2025-10-23,0,True,2026-05-27 17:14:06.202831
1296,CB_70734,70734,5561,806,2025-09-08,45.85,fraud,closed,,0,True,2026-05-27 17:14:06.202831
1298,CB_70777,70777,8538,1019,2026-01-06,35.62,duplicate_processing,open,2026-01-14,0,True,2026-05-27 17:14:06.202831
1299,CB_70781,70781,756,512,2026-02-06,65.77,service_not_received,won,2026-04-06,0,True,2026-05-27 17:14:06.202831
1300,CB_70809,70809,5579,960,2025-12-22,96.56,duplicate_processing,lost,,0,True,2026-05-27 17:14:06.202831
1303,CB_70864,70864,3297,1175,2026-04-19,85.5,duplicate_processing,lost,2026-04-17,2,False,2026-05-27 17:14:06.202831
1304,CB_70870,70870,4361,626,2025-10-04,6.87,duplicate_processing,open,2025-09-26,3,False,2026-05-27 17:14:06.202831
1307,CB_71039,71039,3632,884,2025-09-17,62.37,fraud,won,,0,True,2026-05-27 17:14:06.202831
1308,CB_71057,71057,5178,627,2025-08-15,23.35,authorization_issue,closed,2025-08-22,0,True,2026-05-27 17:14:06.202831
1309,CB_71111,71111,8634,460,2025-05-22,17.52,authorization_issue,open,,0,True,2026-05-27 17:14:06.202831
1310,CB_71137,71137,6091,689,2026-01-12,286.18,duplicate_processing,closed,2026-01-01,3,False,2026-05-27 17:14:06.202831
1311,CB_71198,71198,6472,246,2025-06-20,87.19,duplicate_processing,lost,,0,True,2026-05-27 17:14:06.202831
1312,CB_71237,71237,1059,32,2026-03-13,44.56,fraud,open,,0,True,2026-05-27 17:14:06.202831
1314,CB_71340,71340,8378,888,2026-03-03,46.53,duplicate_processing,closed,2026-03-08,0,True,2026-05-27 17:14:06.202831
1315,CB_71343,71343,4857,126,2025-07-29,30.65,authorization_issue,closed,2025-09-19,0,True,2026-05-27 17:14:06.202831
1316,CB_71354,71354,6059,37,2025-11-11,49.33,authorization_issue,lost,2025-10-25,3,False,2026-05-27 17:14:06.202831
1256,CB_69076,69076,961256,179,2025-10-08,407.89,service_not_received,open,,1,False,2026-05-27 17:14:06.202831
1264,CB_69435,69435,2774,971264,2026-02-10,32.78,duplicate_processing,open,2026-02-09,3,False,2026-05-27 17:14:06.202831
1292,CB_70581,70581,3150,937,2025-12-20,,fraud,open,,1,False,2026-05-27 17:14:06.202831
1261,CB_69219,69219,8670,328,2025-08-30,33.96,authorization_issue,lost,2025-11-20,1,False,2026-05-27 17:14:06.202831
1282,CB_70206,70206,8471,907,2026-02-21,11.66,service_not_received,lost,2026-05-20,2,False,2026-05-27 17:14:06.202831
1306,CB_71011,71011,9082,687,2025-08-24,461.78,service_not_received,closed,2026-01-10,0,True,2026-05-27 17:14:06.202831
1283,CB_70264,70264,3243,369,2026-03-07,71.7,fraud,lost,,2,False,2026-05-27 17:14:06.202831
1249,CB_68727,68727,8880,539,2026-04-06,27.09,duplicate_processing,open,2026-03-27,1,False,2026-05-27 17:14:06.202831
1305,CB_71001,71001,3956,162,2025-11-20,3.14,duplicate_processing,open,2026-01-02,2,False,2026-05-27 17:14:06.202831
1297,CB_70746,70746,1166,981,2026-01-29,83.47,fraud,open,2026-02-28,0,True,2026-05-27 17:14:06.202831
1251,CB_68877,68877,9672,442,2025-10-28,368.71,duplicate_processing,won,2025-11-21,2,False,2026-05-27 17:14:06.202831
1317,CB_71358,71358,5990,145,2026-03-28,31.17,fraud,closed,,0,True,2026-05-27 17:14:06.202831
1318,CB_71411,71411,1306,794,2026-01-21,92.19,service_not_received,closed,2026-03-09,1,False,2026-05-27 17:14:06.202831
1319,CB_71443,71443,2548,1104,2025-06-10,82.7,fraud,lost,,0,True,2026-05-27 17:14:06.202831
1320,CB_71596,71596,1792,424,2026-03-18,248.85,fraud,won,2026-05-04,0,True,2026-05-27 17:14:06.202831
1322,CB_72008,72008,5042,207,2025-12-17,16.15,service_not_received,lost,2025-11-11,1,False,2026-05-27 17:14:06.202831
1323,CB_72009,72009,4566,10,2025-10-31,78.42,service_not_received,open,2026-01-14,2,False,2026-05-27 17:14:06.202831
1324,CB_72084,72084,7489,105,2025-08-08,25.52,service_not_received,lost,,0,True,2026-05-27 17:14:06.202831
1325,CB_72197,72197,5310,473,2026-01-24,88.7,authorization_issue,open,2026-02-05,0,True,2026-05-27 17:14:06.202831
1326,CB_72256,72256,5430,226,2025-10-30,67.68,service_not_received,closed,2026-01-07,0,True,2026-05-27 17:14:06.202831
1327,CB_72283,72283,784,951,2025-12-21,313.35,fraud,lost,2025-11-28,3,False,2026-05-27 17:14:06.202831
1328,CB_72366,72366,714,177,2025-07-14,82.96,authorization_issue,lost,2025-09-28,0,True,2026-05-27 17:14:06.202831
1329,CB_72438,72438,6767,642,2026-04-05,35.76,duplicate_processing,won,2026-06-26,0,True,2026-05-27 17:14:06.202831
1330,CB_72477,72477,7880,93,2026-02-05,59.22,duplicate_processing,lost,2026-01-26,1,False,2026-05-27 17:14:06.202831
1331,CB_72480,72480,1934,573,2025-10-08,33.12,service_not_received,closed,2025-12-02,0,True,2026-05-27 17:14:06.202831
1332,CB_72489,72489,4763,290,2026-02-11,45.93,duplicate_processing,lost,,2,False,2026-05-27 17:14:06.202831
1333,CB_72554,72554,1310,417,2025-07-08,57.07,service_not_received,open,2025-07-02,1,False,2026-05-27 17:14:06.202831
1334,CB_72587,72587,8522,861,2025-04-29,1364.35,duplicate_processing,lost,2025-06-12,0,True,2026-05-27 17:14:06.202831
1335,CB_72631,72631,1338,168,2026-05-08,97.56,duplicate_processing,closed,,0,True,2026-05-27 17:14:06.202831
1336,CB_72654,72654,883,933,2026-04-03,49.65,duplicate_processing,closed,2026-04-08,0,True,2026-05-27 17:14:06.202831
1337,CB_72669,72669,7823,360,2025-12-26,367.77,fraud,open,2026-01-11,2,False,2026-05-27 17:14:06.202831
1338,CB_72711,72711,3340,1039,2025-12-27,34.71,fraud,lost,2026-03-21,0,True,2026-05-27 17:14:06.202831
1339,CB_72713,72713,4799,392,2025-11-25,40.72,fraud,open,,0,True,2026-05-27 17:14:06.202831
1340,CB_72777,72777,1133,898,2025-09-16,2.13,duplicate_processing,lost,,0,True,2026-05-27 17:14:06.202831
1341,CB_72791,72791,695,1125,2026-01-30,61.0,fraud,won,2026-01-06,1,False,2026-05-27 17:14:06.202831
1342,CB_72870,72870,1490,563,2025-09-16,209.32,authorization_issue,closed,,0,True,2026-05-27 17:14:06.202831
1343,CB_72874,72874,4952,618,2025-05-13,87.25,service_not_received,open,,0,True,2026-05-27 17:14:06.202831
1344,CB_72913,72913,3826,186,2026-03-01,23.9,service_not_received,lost,2026-03-11,0,True,2026-05-27 17:14:06.202831
1345,CB_72939,72939,7327,930,2025-06-23,41.9,service_not_received,open,2025-07-26,0,True,2026-05-27 17:14:06.202831
1346,CB_72945,72945,4955,1061,2025-08-18,94.52,duplicate_processing,closed,2025-09-12,0,True,2026-05-27 17:14:06.202831
1347,CB_72963,72963,7624,1109,2025-08-26,200.7,duplicate_processing,won,2025-09-12,2,False,2026-05-27 17:14:06.202831
1348,CB_73002,73002,5162,90,2025-07-09,370.62,service_not_received,lost,2025-06-20,2,False,2026-05-27 17:14:06.202831
1349,CB_73018,73018,4337,154,2025-05-23,47.37,service_not_received,won,2025-05-03,1,False,2026-05-27 17:14:06.202831
1350,CB_73033,73033,6097,860,2026-04-01,43.25,duplicate_processing,open,2026-04-05,0,True,2026-05-27 17:14:06.202831
1351,CB_73085,73085,2853,19,2025-06-24,66.8,fraud,closed,2025-08-02,2,False,2026-05-27 17:14:06.202831
1353,CB_73095,73095,3597,520,2025-06-10,25.09,service_not_received,lost,2025-07-03,0,True,2026-05-27 17:14:06.202831
1354,CB_73138,73138,360,884,2025-10-22,487.84,authorization_issue,won,2026-01-04,0,True,2026-05-27 17:14:06.202831
1356,CB_73359,73359,6409,1110,2026-05-11,99.17,service_not_received,open,2026-05-10,3,False,2026-05-27 17:14:06.202831
1358,CB_73486,73486,1822,1088,2025-10-21,106.76,fraud,closed,2025-11-12,0,True,2026-05-27 17:14:06.202831
1359,CB_73602,73602,980,900,2025-08-28,0.7,fraud,won,,0,True,2026-05-27 17:14:06.202831
1360,CB_73672,73672,85,326,2025-08-01,108.89,fraud,lost,2025-06-08,1,False,2026-05-27 17:14:06.202831
1361,CB_73789,73789,3746,489,2025-05-12,73.19,service_not_received,open,2025-08-05,0,True,2026-05-27 17:14:06.202831
1362,CB_73802,73802,4469,808,2025-12-06,0.68,service_not_received,closed,2026-01-27,2,False,2026-05-27 17:14:06.202831
1363,CB_73964,73964,4408,422,2026-01-03,420.53,authorization_issue,open,2025-12-25,1,False,2026-05-27 17:14:06.202831
1364,CB_74057,74057,1280,266,2025-05-18,247.66,duplicate_processing,closed,2025-05-26,3,False,2026-05-27 17:14:06.202831
1365,CB_74136,74136,5066,221,2025-12-12,62.5,service_not_received,closed,,0,True,2026-05-27 17:14:06.202831
1370,CB_74601,74601,6924,863,2025-05-23,48.77,duplicate_processing,open,,0,True,2026-05-27 17:14:06.202831
1371,CB_74668,74668,7352,644,2025-08-13,22.51,duplicate_processing,won,,0,True,2026-05-27 17:14:06.202831
1374,CB_74975,74975,9460,268,2025-11-16,6.51,authorization_issue,lost,2025-12-15,0,True,2026-05-27 17:14:06.202831
1375,CB_75054,75054,9739,1145,2025-07-25,11.66,authorization_issue,lost,,0,True,2026-05-27 17:14:06.202831
1376,CB_75082,75082,4924,642,2025-06-18,254.57,duplicate_processing,open,2025-08-21,0,True,2026-05-27 17:14:06.202831
1377,CB_75103,75103,7780,463,2025-07-20,68.49,service_not_received,open,,0,True,2026-05-27 17:14:06.202831
1378,CB_75111,75111,584,816,2026-04-12,99.68,fraud,won,2026-05-12,0,True,2026-05-27 17:14:06.202831
1380,CB_75207,75207,1035,264,2026-04-07,130.53,fraud,lost,,1,False,2026-05-27 17:14:06.202831
1381,CB_75288,75288,9130,980,2026-03-25,325.19,duplicate_processing,won,2026-03-31,0,True,2026-05-27 17:14:06.202831
1382,CB_75304,75304,1865,1041,2025-09-02,9.24,service_not_received,lost,2025-08-11,1,False,2026-05-27 17:14:06.202831
1383,CB_75312,75312,2788,166,2026-03-22,6.5,fraud,lost,2026-05-15,2,False,2026-05-27 17:14:06.202831
1384,CB_75324,75324,1196,185,2025-09-28,71.62,service_not_received,won,,0,True,2026-05-27 17:14:06.202831
1385,CB_75438,75438,1155,798,2025-04-28,75.61,service_not_received,closed,2025-06-23,2,False,2026-05-27 17:14:06.202831
1321,CB_71810,71810,3481,971321,2026-03-05,474.98,fraud,closed,2026-03-11,1,False,2026-05-27 17:14:06.202831
1355,CB_73259,73259,5641,582,2025-11-17,9.21,authorization_issue,lost,2026-04-11,0,True,2026-05-27 17:14:06.202831
1366,CB_74213,74213,4270,558,2025-07-12,222.48,service_not_received,closed,,0,True,2026-05-27 17:14:06.202831
1367,CB_74483,74483,1519,421,2026-02-02,94.74,fraud,won,,0,True,2026-05-27 17:14:06.202831
1368,CB_74522,74522,8885,1113,2026-04-11,43.28,duplicate_processing,open,2026-05-29,0,True,2026-05-27 17:14:06.202831
1372,CB_74757,74757,4726,949,2025-08-25,90.38,authorization_issue,open,2025-11-01,0,True,2026-05-27 17:14:06.202831
1379,CB_75130,75130,4577,499,2025-11-02,12.22,duplicate_processing,open,,0,True,2026-05-27 17:14:06.202831
1357,CB_73471,73471,8034,453,2026-01-09,,fraud,won,2025-12-22,2,False,2026-05-27 17:14:06.202831
1386,CB_75466,75466,657,591,2025-07-07,21.65,duplicate_processing,open,2025-07-21,0,True,2026-05-27 17:14:06.202831
1387,CB_75481,75481,3013,62,2025-08-16,19.41,duplicate_processing,lost,2025-09-26,2,False,2026-05-27 17:14:06.202831
1388,CB_75500,75500,9423,275,2026-01-27,99.86,duplicate_processing,closed,2026-02-18,0,True,2026-05-27 17:14:06.202831
1389,CB_75503,75503,2611,281,2025-09-18,358.37,fraud,lost,2025-09-06,1,False,2026-05-27 17:14:06.202831
1390,CB_75535,75535,8714,339,2025-07-23,26.42,authorization_issue,open,2025-08-07,2,False,2026-05-27 17:14:06.202831
1391,CB_75589,75589,5150,487,2026-01-05,77.03,authorization_issue,closed,2026-01-12,0,True,2026-05-27 17:14:06.202831
1392,CB_75592,75592,125,343,2026-04-02,8.62,authorization_issue,open,,0,True,2026-05-27 17:14:06.202831
1393,CB_75594,75594,5486,40,2026-05-09,50.9,duplicate_processing,lost,2026-04-27,3,False,2026-05-27 17:14:06.202831
1394,CB_75664,75664,9114,200,2025-06-03,159.61,duplicate_processing,won,2025-08-02,0,True,2026-05-27 17:14:06.202831
1395,CB_75668,75668,2117,806,2025-07-01,17.97,authorization_issue,won,2025-06-15,1,False,2026-05-27 17:14:06.202831
1396,CB_75690,75690,6835,846,2025-08-10,195.76,service_not_received,closed,2025-08-29,0,True,2026-05-27 17:14:06.202831
1397,CB_75780,75780,2076,1066,2026-01-01,50.14,duplicate_processing,won,2025-12-17,2,False,2026-05-27 17:14:06.202831
1399,CB_75828,75828,1582,316,2025-09-25,63.13,authorization_issue,won,,0,True,2026-05-27 17:14:06.202831
1400,CB_75834,75834,549,1189,2026-04-22,74.58,authorization_issue,closed,2026-05-20,0,True,2026-05-27 17:14:06.202831
1401,CB_75942,75942,7305,554,2026-05-26,351.97,service_not_received,lost,2026-05-26,2,False,2026-05-27 17:14:06.202831
1402,CB_76000,76000,4297,573,2025-12-15,488.14,service_not_received,lost,2025-11-07,1,False,2026-05-27 17:14:06.202831
1403,CB_76016,76016,1576,918,2026-03-28,438.03,service_not_received,won,2026-06-20,0,True,2026-05-27 17:14:06.202831
1404,CB_76197,76197,8959,198,2025-12-24,84.61,duplicate_processing,closed,,0,True,2026-05-27 17:14:06.202831
1405,CB_76213,76213,7811,92,2026-03-18,55.02,service_not_received,lost,2026-04-05,0,True,2026-05-27 17:14:06.202831
1406,CB_76229,76229,9817,753,2025-08-14,41.27,service_not_received,lost,2025-09-22,0,True,2026-05-27 17:14:06.202831
1407,CB_76233,76233,5463,288,2026-01-20,404.22,authorization_issue,won,2026-01-19,1,False,2026-05-27 17:14:06.202831
1408,CB_76237,76237,9654,1163,2025-07-16,75.82,duplicate_processing,open,2025-06-08,1,False,2026-05-27 17:14:06.202831
1409,CB_76286,76286,2098,545,2025-06-12,449.04,service_not_received,won,2025-05-11,3,False,2026-05-27 17:14:06.202831
1410,CB_76355,76355,2341,817,2026-03-22,351.73,service_not_received,closed,2026-03-23,2,False,2026-05-27 17:14:06.202831
1411,CB_76438,76438,1188,311,2026-01-23,80.96,duplicate_processing,open,2026-01-15,1,False,2026-05-27 17:14:06.202831
