alert_id,alert_ref,transaction_id,customer_id,merchant_id,device_id,alert_ts,rule_name,severity,risk_score,alert_status,dq_issue_count,is_valid_record,cleaned_at
6111,ALT_61064_1,61064,7703,949,511,2026-03-12 17:39:20.078382,repeated_failed_payments,high,26.51,resolved,0,True,2026-05-27 17:15:33.149438
6112,ALT_61076_1,61076,7630,1067,6487,2025-12-20 20:39:20.078382,cross_border_high_risk_merchant,high,36.62,open,0,True,2026-05-27 17:15:33.149438
6113,ALT_61091_1,61091,7243,859,701,2025-10-06 16:39:20.078382,emulator_device_usage,medium,50.47,resolved,0,True,2026-05-27 17:15:33.149438
6114,ALT_61096_1,61096,5333,473,12829,2025-11-06 04:39:20.078382,merchant_chargeback_spike,medium,74.46,under_review,0,True,2026-05-27 17:15:33.149438
6115,ALT_61127_1,61127,2767,568,8413,2026-04-08 04:39:20.078382,emulator_device_usage,low,25.51,resolved,0,True,2026-05-27 17:15:33.149438
6116,ALT_61130_1,61130,5241,884,12845,2026-03-24 10:39:20.078382,emulator_device_usage,low,81.97,under_review,0,True,2026-05-27 17:15:33.149438
6117,ALT_61152_1,61152,984,203,5239,2026-01-20 11:39:20.078382,repeated_failed_payments,medium,98.91,false_positive,0,True,2026-05-27 17:15:33.149438
6118,ALT_61165_1,61165,713,928,10258,2025-11-03 14:39:20.078382,emulator_device_usage,medium,53.26,under_review,0,True,2026-05-27 17:15:33.149438
6119,ALT_61167_1,61167,8422,772,12526,2026-03-14 22:39:20.078382,repeated_failed_payments,medium,78.83,under_review,2,False,2026-05-27 17:15:33.149438
6120,ALT_61192_1,61192,3498,737,828,2026-02-21 17:39:20.078382,high_chargeback_customer,low,64.64,resolved,0,True,2026-05-27 17:15:33.149438
6121,ALT_61196_1,61196,8647,760,934,2025-09-16 21:39:20.078382,shared_device_many_customers,low,87.59,false_positive,0,True,2026-05-27 17:15:33.149438
6122,ALT_61205_1,61205,9402,399,8933,2025-07-06 05:39:20.078382,high_chargeback_customer,high,39.97,under_review,0,True,2026-05-27 17:15:33.149438
6123,ALT_61206_1,61206,3275,509,11750,2025-08-19 23:39:20.078382,cross_border_high_risk_merchant,low,55.44,false_positive,0,True,2026-05-27 17:15:33.149438
6124,ALT_61224_1,61224,7251,340,7953,2025-08-16 02:39:20.078382,repeated_failed_payments,high,56.1,false_positive,0,True,2026-05-27 17:15:33.149438
6125,ALT_61236_1,61236,5953,191,12403,2025-08-30 20:39:20.078382,repeated_failed_payments,medium,83.14,open,3,False,2026-05-27 17:15:33.149438
6127,ALT_61242_1,61242,5377,304,13636,2025-07-31 08:39:20.078382,high_chargeback_customer,low,54.76,under_review,0,True,2026-05-27 17:15:33.149438
6128,ALT_61257_1,61257,542,647,5180,2025-06-15 06:39:20.078382,cross_border_high_risk_merchant,medium,80.59,under_review,0,True,2026-05-27 17:15:33.149438
6129,ALT_61273_1,61273,7786,705,6716,2025-10-09 03:39:20.078382,shared_device_many_customers,medium,65.7,false_positive,2,False,2026-05-27 17:15:33.149438
6130,ALT_61281_1,61281,1118,955,9478,2025-11-02 13:39:20.078382,shared_device_many_customers,high,75.64,false_positive,0,True,2026-05-27 17:15:33.149438
6134,ALT_61331_1,61331,2948,593,5388,2025-08-20 10:39:20.078382,high_chargeback_customer,low,87.75,resolved,2,False,2026-05-27 17:15:33.149438
6135,ALT_61332_1,61332,8584,207,5565,2025-11-02 12:39:20.078382,shared_device_many_customers,high,70.21,resolved,0,True,2026-05-27 17:15:33.149438
6136,ALT_61345_1,61345,8390,752,11766,2026-03-03 11:39:20.078382,merchant_chargeback_spike,high,34.14,false_positive,0,True,2026-05-27 17:15:33.149438
6137,ALT_61355_1,61355,9745,67,14380,2025-11-11 01:39:20.078382,repeated_failed_payments,medium,78.12,under_review,2,False,2026-05-27 17:15:33.149438
6138,ALT_61358_1,61358,986,536,9094,2025-05-24 17:39:20.078382,repeated_failed_payments,high,99.08,false_positive,0,True,2026-05-27 17:15:33.149438
6139,ALT_61362_1,61362,2306,369,14351,2026-03-16 17:39:20.078382,repeated_failed_payments,medium,55.04,open,2,False,2026-05-27 17:15:33.149438
6140,ALT_61398_1,61398,8294,424,12697,2026-03-12 01:39:20.078382,shared_device_many_customers,low,36.08,false_positive,0,True,2026-05-27 17:15:33.149438
6142,ALT_61442_1,61442,6558,746,13002,2025-05-14 19:39:20.078382,cross_border_high_risk_merchant,low,90.92,under_review,0,True,2026-05-27 17:15:33.149438
6143,ALT_61446_1,61446,3788,1108,8480,2025-10-07 15:39:20.078382,high_chargeback_customer,high,89.58,resolved,0,True,2026-05-27 17:15:33.149438
6144,ALT_61451_1,61451,2462,1071,3340,2025-10-23 21:39:20.078382,repeated_failed_payments,medium,72.18,open,2,False,2026-05-27 17:15:33.149438
6145,ALT_61494_1,61494,7394,969,11320,2025-09-17 09:39:20.078382,repeated_failed_payments,low,54.97,under_review,0,True,2026-05-27 17:15:33.149438
6146,ALT_61500_1,61500,1707,325,12515,2025-05-23 03:39:20.078382,merchant_chargeback_spike,high,74.44,under_review,0,True,2026-05-27 17:15:33.149438
6147,ALT_61502_1,61502,2266,13,6837,2025-08-30 10:39:20.078382,high_chargeback_customer,high,53.76,false_positive,0,True,2026-05-27 17:15:33.149438
6148,ALT_61515_1,61515,1866,884,1735,2025-08-07 01:39:20.078382,merchant_chargeback_spike,medium,41.48,open,0,True,2026-05-27 17:15:33.149438
6149,ALT_61557_1,61557,3100,240,13858,2026-02-19 09:39:20.078382,high_chargeback_customer,low,20.31,open,2,False,2026-05-27 17:15:33.149438
6150,ALT_61563_1,61563,6892,442,14673,2026-02-18 23:39:20.078382,emulator_device_usage,low,69.37,under_review,2,False,2026-05-27 17:15:33.149438
6151,ALT_61568_1,61568,4073,960,14294,2026-01-28 18:39:20.078382,high_chargeback_customer,high,61.24,false_positive,0,True,2026-05-27 17:15:33.149438
6108,ALT_61042_1,61042,7686,236,989108,2025-11-15 17:39:20.078382,shared_device_many_customers,high,78.3,open,3,False,2026-05-27 17:15:33.149438
6132,ALT_61314_1,61314,172,990,9295,2026-05-03 11:42:30.330496,high_chargeback_customer,high,30.42,false_positive,0,True,2026-05-27 17:15:33.149438
6141,ALT_61415_1,61415,123,1020,11252,2025-12-14 02:39:20.078382,emulator_device_usage,high,28.52,open,2,False,2026-05-27 17:15:33.149438
6105,ALT_61023_1,61023,9635,303,13365,2026-02-16 21:39:20.078382,shared_device_many_customers,medium,150.0,under_review,1,False,2026-05-27 17:15:33.149438
6096,ALT_60937_1,60937,630,667,8213,2025-12-13 10:39:20.078382,shared_device_many_customers,medium,79.84,resolved,0,True,2026-05-27 17:15:33.149438
6152,ALT_61588_1,61588,6378,893,647,2025-08-06 19:39:20.078382,repeated_failed_payments,low,43.41,resolved,0,True,2026-05-27 17:15:33.149438
6153,ALT_61600_1,61600,513,245,9186,2025-12-24 03:39:20.078382,repeated_failed_payments,medium,62.59,open,0,True,2026-05-27 17:15:33.149438
6154,ALT_61605_1,61605,7903,140,11340,2025-08-24 13:39:20.078382,merchant_chargeback_spike,high,58.86,false_positive,0,True,2026-05-27 17:15:33.149438
6155,ALT_61615_1,61615,7371,486,3892,2026-03-06 00:39:20.078382,high_chargeback_customer,medium,73.11,under_review,0,True,2026-05-27 17:15:33.149438
6156,ALT_61642_1,61642,8910,1064,13501,2026-04-07 08:39:20.078382,repeated_failed_payments,high,41.21,under_review,0,True,2026-05-27 17:15:33.149438
6157,ALT_61643_1,61643,5361,352,14698,2025-12-24 07:39:20.078382,high_chargeback_customer,high,50.27,open,0,True,2026-05-27 17:15:33.149438
6158,ALT_61645_1,61645,132,1039,5100,2025-07-09 20:39:20.078382,emulator_device_usage,medium,79.42,resolved,0,True,2026-05-27 17:15:33.149438
6161,ALT_61654_1,61654,6129,812,584,2025-06-15 05:39:20.078382,repeated_failed_payments,high,72.27,open,0,True,2026-05-27 17:15:33.149438
6162,ALT_61657_1,61657,4730,188,7606,2025-11-29 16:39:20.078382,high_chargeback_customer,medium,91.24,under_review,0,True,2026-05-27 17:15:33.149438
6163,ALT_61659_1,61659,7342,621,5302,2025-10-14 05:39:20.078382,emulator_device_usage,high,65.43,under_review,0,True,2026-05-27 17:15:33.149438
6164,ALT_61662_1,61662,6184,944,13990,2025-07-07 10:39:20.078382,high_chargeback_customer,low,75.36,open,2,False,2026-05-27 17:15:33.149438
6165,ALT_61687_1,61687,7278,111,742,2025-09-23 13:39:20.078382,cross_border_high_risk_merchant,low,75.5,resolved,0,True,2026-05-27 17:15:33.149438
6167,ALT_61704_1,61704,87,468,14021,2025-06-30 19:39:20.078382,merchant_chargeback_spike,high,38.91,resolved,0,True,2026-05-27 17:15:33.149438
6168,ALT_61717_1,61717,6284,142,530,2025-07-13 07:39:20.078382,shared_device_many_customers,high,94.03,open,2,False,2026-05-27 17:15:33.149438
6169,ALT_61720_1,61720,8381,3,7055,2025-06-25 10:39:20.078382,repeated_failed_payments,high,68.03,false_positive,2,False,2026-05-27 17:15:33.149438
6170,ALT_61735_1,61735,6514,214,951,2025-07-17 10:39:20.078382,cross_border_high_risk_merchant,high,26.41,under_review,2,False,2026-05-27 17:15:33.149438
6172,ALT_61750_1,61750,4720,465,11739,2025-06-13 05:39:20.078382,emulator_device_usage,low,84.67,resolved,0,True,2026-05-27 17:15:33.149438
6173,ALT_61756_1,61756,9295,1088,7658,2025-08-10 17:39:20.078382,high_chargeback_customer,low,32.14,under_review,0,True,2026-05-27 17:15:33.149438
6174,ALT_61763_1,61763,9792,1097,12626,2025-07-15 00:39:20.078382,repeated_failed_payments,low,59.33,under_review,2,False,2026-05-27 17:15:33.149438
6175,ALT_61774_1,61774,9632,24,722,2025-10-08 06:39:20.078382,emulator_device_usage,medium,97.49,false_positive,0,True,2026-05-27 17:15:33.149438
6176,ALT_61776_1,61776,8951,510,9774,2025-09-20 05:39:20.078382,shared_device_many_customers,low,27.27,under_review,0,True,2026-05-27 17:15:33.149438
6177,ALT_61790_1,61790,5413,286,12750,2025-04-24 08:39:20.078382,cross_border_high_risk_merchant,low,75.27,under_review,2,False,2026-05-27 17:15:33.149438
6178,ALT_61803_1,61803,6689,784,10661,2026-04-08 13:39:20.078382,emulator_device_usage,high,86.24,open,2,False,2026-05-27 17:15:33.149438
6179,ALT_61826_1,61826,2697,1180,6972,2026-03-26 04:39:20.078382,emulator_device_usage,high,48.47,under_review,0,True,2026-05-27 17:15:33.149438
6180,ALT_61840_1,61840,7889,875,2768,2026-02-21 14:39:20.078382,cross_border_high_risk_merchant,low,29.73,false_positive,2,False,2026-05-27 17:15:33.149438
6181,ALT_61848_1,61848,4289,664,8039,2025-04-30 10:39:20.078382,repeated_failed_payments,medium,54.8,false_positive,2,False,2026-05-27 17:15:33.149438
6182,ALT_61866_1,61866,2296,496,1050,2025-11-18 10:39:20.078382,shared_device_many_customers,medium,60.37,under_review,0,True,2026-05-27 17:15:33.149438
6183,ALT_61893_1,61893,56,640,9489,2025-06-21 10:39:20.078382,high_chargeback_customer,high,30.4,under_review,0,True,2026-05-27 17:15:33.149438
6184,ALT_61904_1,61904,2572,81,9164,2025-10-13 17:39:20.078382,cross_border_high_risk_merchant,high,94.58,open,3,False,2026-05-27 17:15:33.149438
6185,ALT_61914_1,61914,5318,168,12548,2026-02-16 13:39:20.078382,emulator_device_usage,medium,78.22,open,2,False,2026-05-27 17:15:33.149438
6186,ALT_61924_1,61924,4822,776,1038,2025-07-18 21:39:20.078382,merchant_chargeback_spike,medium,38.58,under_review,0,True,2026-05-27 17:15:33.149438
6187,ALT_61935_1,61935,2623,1126,12458,2026-01-10 11:39:20.078382,high_chargeback_customer,low,70.62,open,0,True,2026-05-27 17:15:33.149438
6188,ALT_61936_1,61936,1660,479,14491,2026-04-13 10:39:20.078382,cross_border_high_risk_merchant,high,27.93,false_positive,0,True,2026-05-27 17:15:33.149438
6189,ALT_61955_1,61955,7275,469,8279,2025-07-05 17:39:20.078382,repeated_failed_payments,medium,88.02,under_review,0,True,2026-05-27 17:15:33.149438
6190,ALT_61978_1,61978,4134,4,7188,2025-05-13 14:39:20.078382,merchant_chargeback_spike,low,20.02,resolved,0,True,2026-05-27 17:15:33.149438
6191,ALT_61980_1,61980,3208,189,7689,2026-01-02 22:39:20.078382,repeated_failed_payments,high,72.16,open,0,True,2026-05-27 17:15:33.149438
6192,ALT_61999_1,61999,3177,1038,13777,2026-02-14 02:39:20.078382,shared_device_many_customers,low,77.64,open,0,True,2026-05-27 17:15:33.149438
6194,ALT_62014_1,62014,8775,904,6859,2025-08-01 20:39:20.078382,shared_device_many_customers,low,28.3,open,0,True,2026-05-27 17:15:33.149438
6195,ALT_62020_1,62020,2522,550,13278,2025-07-29 17:39:20.078382,shared_device_many_customers,medium,96.04,under_review,0,True,2026-05-27 17:15:33.149438
6196,ALT_62021_1,62021,9638,67,704,2026-01-16 12:39:20.078382,repeated_failed_payments,medium,59.08,open,2,False,2026-05-27 17:15:33.149438
6197,ALT_62025_1,62025,5457,651,7344,2026-04-14 11:39:20.078382,emulator_device_usage,low,71.9,resolved,0,True,2026-05-27 17:15:33.149438
6199,ALT_62028_1,62028,4033,511,1301,2025-07-21 13:39:20.078382,shared_device_many_customers,high,86.08,false_positive,0,True,2026-05-27 17:15:33.149438
6200,ALT_62040_1,62040,3213,571,5250,2025-09-02 08:39:20.078382,emulator_device_usage,high,87.3,resolved,2,False,2026-05-27 17:15:33.149438
6203,ALT_62071_1,62071,6291,54,13554,2025-06-27 08:39:20.078382,merchant_chargeback_spike,high,61.1,false_positive,0,True,2026-05-27 17:15:33.149438
6204,ALT_62100_1,62100,5056,618,10518,2026-01-14 03:39:20.078382,repeated_failed_payments,low,60.07,open,0,True,2026-05-27 17:15:33.149438
6205,ALT_62108_1,62108,3799,282,8086,2025-09-28 07:39:20.078382,repeated_failed_payments,low,88.75,false_positive,0,True,2026-05-27 17:15:33.149438
6207,ALT_62137_1,62137,6482,7,11238,2025-10-05 09:39:20.078382,emulator_device_usage,medium,86.41,resolved,0,True,2026-05-27 17:15:33.149438
6193,ALT_62005_1,62005,9853,988193,2697,2026-04-02 04:39:20.078382,emulator_device_usage,low,52.92,open,1,False,2026-05-27 17:15:33.149438
6171,ALT_61743_1,61743,6971,1196,13083,2026-04-25 11:42:30.330496,cross_border_high_risk_merchant,medium,30.82,false_positive,2,False,2026-05-27 17:15:33.149438
6166,ALT_61692_1,61692,4261,449,2754,2025-05-07 09:39:20.078382,repeated_failed_payments,high,93.3,false_positive,0,True,2026-05-27 17:15:33.149438
6202,ALT_62060_1,62060,6729,859,9375,2025-09-30 05:39:20.078382,merchant_chargeback_spike,high,96.56,false_positive,0,True,2026-05-27 17:15:33.149438
6159,ALT_61647_1,61647,3194,417,1581,2025-11-11 13:39:20.078382,cross_border_high_risk_merchant,medium,37.53,false_positive,0,True,2026-05-27 17:15:33.149438
6160,ALT_61652_1,61652,1800,697,1377,2025-07-30 16:39:20.078382,repeated_failed_payments,critical,61.12,open,0,True,2026-05-27 17:15:33.149438
6206,ALT_62136_1,62136,8899,807,989206,2026-03-25 23:39:20.078382,merchant_chargeback_spike,high,150.0,false_positive,3,False,2026-05-27 17:15:33.149438
6208,ALT_62142_1,62142,7524,435,10455,2025-05-23 04:39:20.078382,repeated_failed_payments,high,35.99,resolved,0,True,2026-05-27 17:15:33.149438
6209,ALT_62144_1,62144,699,202,3866,2025-05-07 14:39:20.078382,emulator_device_usage,low,25.49,resolved,0,True,2026-05-27 17:15:33.149438
6210,ALT_62153_1,62153,4957,497,13125,2026-02-07 15:39:20.078382,cross_border_high_risk_merchant,low,98.3,open,2,False,2026-05-27 17:15:33.149438
6211,ALT_62163_1,62163,9045,1125,2509,2025-08-05 15:39:20.078382,cross_border_high_risk_merchant,medium,84.19,resolved,2,False,2026-05-27 17:15:33.149438
6213,ALT_62168_1,62168,2834,1147,13534,2025-08-19 12:39:20.078382,repeated_failed_payments,medium,39.12,open,1,False,2026-05-27 17:15:33.149438
6214,ALT_62171_1,62171,6005,57,10308,2025-12-25 02:39:20.078382,high_chargeback_customer,low,54.83,false_positive,0,True,2026-05-27 17:15:33.149438
6215,ALT_62187_1,62187,4863,209,4186,2025-07-26 09:39:20.078382,cross_border_high_risk_merchant,low,38.48,resolved,0,True,2026-05-27 17:15:33.149438
6216,ALT_62200_1,62200,8305,809,1607,2025-09-10 12:39:20.078382,cross_border_high_risk_merchant,medium,50.88,false_positive,2,False,2026-05-27 17:15:33.149438
6217,ALT_62215_1,62215,5029,1130,7914,2026-02-17 02:39:20.078382,shared_device_many_customers,high,83.58,resolved,0,True,2026-05-27 17:15:33.149438
6218,ALT_62219_1,62219,6025,449,12755,2025-07-30 08:39:20.078382,emulator_device_usage,high,97.39,open,0,True,2026-05-27 17:15:33.149438
6219,ALT_62232_1,62232,8049,215,4664,2025-05-12 22:39:20.078382,merchant_chargeback_spike,high,77.28,open,0,True,2026-05-27 17:15:33.149438
6221,ALT_62314_1,62314,4685,472,8186,2025-08-26 04:39:20.078382,emulator_device_usage,low,50.81,under_review,0,True,2026-05-27 17:15:33.149438
6223,ALT_62325_1,62325,5352,901,11065,2025-09-03 03:39:20.078382,merchant_chargeback_spike,low,96.82,under_review,2,False,2026-05-27 17:15:33.149438
6224,ALT_62336_1,62336,8639,1120,11164,2025-06-22 10:39:20.078382,high_chargeback_customer,high,57.18,false_positive,0,True,2026-05-27 17:15:33.149438
6225,ALT_62347_1,62347,9782,874,7737,2025-11-13 03:39:20.078382,emulator_device_usage,low,68.12,resolved,0,True,2026-05-27 17:15:33.149438
6226,ALT_62364_1,62364,9344,444,13194,2025-11-10 19:39:20.078382,merchant_chargeback_spike,high,87.35,under_review,0,True,2026-05-27 17:15:33.149438
6227,ALT_62377_1,62377,2568,441,1755,2025-06-07 17:39:20.078382,shared_device_many_customers,low,21.72,false_positive,2,False,2026-05-27 17:15:33.149438
6228,ALT_62393_1,62393,8064,1129,9604,2025-07-14 18:39:20.078382,shared_device_many_customers,medium,37.1,under_review,3,False,2026-05-27 17:15:33.149438
6229,ALT_62404_1,62404,5926,405,2360,2025-10-06 18:39:20.078382,high_chargeback_customer,medium,88.82,false_positive,2,False,2026-05-27 17:15:33.149438
6230,ALT_62431_1,62431,9524,659,3836,2025-07-26 00:39:20.078382,merchant_chargeback_spike,medium,20.27,false_positive,2,False,2026-05-27 17:15:33.149438
6231,ALT_62443_1,62443,8336,55,2015,2026-01-13 12:39:20.078382,merchant_chargeback_spike,high,49.36,under_review,0,True,2026-05-27 17:15:33.149438
6232,ALT_62460_1,62460,7492,198,3096,2025-10-10 01:39:20.078382,shared_device_many_customers,medium,20.53,open,2,False,2026-05-27 17:15:33.149438
6233,ALT_62469_1,62469,5269,731,4310,2026-02-20 21:39:20.078382,repeated_failed_payments,medium,52.89,under_review,2,False,2026-05-27 17:15:33.149438
6234,ALT_62492_1,62492,4708,1192,7421,2025-09-29 01:39:20.078382,cross_border_high_risk_merchant,low,38.0,false_positive,2,False,2026-05-27 17:15:33.149438
6235,ALT_62495_1,62495,8721,428,14764,2026-03-10 01:39:20.078382,emulator_device_usage,medium,72.65,false_positive,0,True,2026-05-27 17:15:33.149438
6236,ALT_62504_1,62504,9795,382,991,2025-05-10 06:39:20.078382,cross_border_high_risk_merchant,high,79.33,open,2,False,2026-05-27 17:15:33.149438
6237,ALT_62518_1,62518,9678,1023,13371,2026-01-07 01:39:20.078382,merchant_chargeback_spike,high,22.72,resolved,0,True,2026-05-27 17:15:33.149438
6238,ALT_62532_1,62532,8205,671,3550,2025-04-30 02:39:20.078382,shared_device_many_customers,low,81.34,open,2,False,2026-05-27 17:15:33.149438
6239,ALT_62535_1,62535,3310,788,5518,2025-05-13 07:39:20.078382,shared_device_many_customers,low,36.01,open,0,True,2026-05-27 17:15:33.149438
6240,ALT_62538_1,62538,7582,1190,14618,2026-03-30 12:39:20.078382,high_chargeback_customer,low,35.07,open,0,True,2026-05-27 17:15:33.149438
6241,ALT_62547_1,62547,7439,214,872,2026-01-13 19:39:20.078382,emulator_device_usage,high,22.65,false_positive,2,False,2026-05-27 17:15:33.149438
6242,ALT_62557_1,62557,8119,345,4063,2026-03-29 20:39:20.078382,merchant_chargeback_spike,high,74.85,under_review,0,True,2026-05-27 17:15:33.149438
6243,ALT_62601_1,62601,5160,390,10919,2025-07-21 02:39:20.078382,cross_border_high_risk_merchant,low,42.96,resolved,0,True,2026-05-27 17:15:33.149438
6244,ALT_62604_1,62604,7054,212,351,2025-06-03 08:39:20.078382,cross_border_high_risk_merchant,high,70.78,open,0,True,2026-05-27 17:15:33.149438
6245,ALT_62609_1,62609,7986,1010,3051,2025-11-08 02:39:20.078382,cross_border_high_risk_merchant,high,73.13,false_positive,2,False,2026-05-27 17:15:33.149438
6246,ALT_62621_1,62621,2432,644,10157,2026-03-09 21:39:20.078382,repeated_failed_payments,low,66.14,under_review,0,True,2026-05-27 17:15:33.149438
6247,ALT_62623_1,62623,797,961,13783,2025-06-01 10:39:20.078382,shared_device_many_customers,high,55.9,under_review,2,False,2026-05-27 17:15:33.149438
6248,ALT_62626_1,62626,5905,375,5052,2026-01-26 17:39:20.078382,cross_border_high_risk_merchant,low,51.82,false_positive,0,True,2026-05-27 17:15:33.149438
