device_id,device_ref,customer_id,device_type,os_name,app_version,is_emulator,first_seen_at,last_seen_at,country_code,ip_country_code
9166,DEV_9166,7874,desktop,Windows,v5.2,False,2025-07-13 07:31:40.479076,2026-03-28 07:31:40.479076,GB,SG
9167,DEV_9167,1455,mobile,Android,v3.1,False,2025-11-02 07:31:40.479076,2026-03-31 07:31:40.479076,GB,GB
9168,DEV_9168,3966,desktop,Windows,v3.8,False,2025-08-23 07:31:40.479076,2026-04-01 07:31:40.479076,AU,SG
9169,DEV_9169,3768,desktop,iOS,v4.0,False,2025-05-24 07:31:40.479076,2026-03-23 07:31:40.479076,AU,US
9170,DEV_9170,7027,mobile,MacOS,v1.3,False,2026-02-17 07:31:40.479076,2026-04-05 07:31:40.479076,SG,SG
9171,DEV_9171,7616,mobile,MacOS,v3.1,False,2024-05-26 07:31:40.479076,2026-04-06 07:31:40.479076,IN,AU
9172,DEV_9172,6056,desktop,Android,v1.8,False,2024-08-30 07:31:40.479076,2026-04-01 07:31:40.479076,GB,SG
9173,DEV_9173,4550,tablet,Android,v4.1,False,2024-12-06 07:31:40.479076,2026-03-25 07:31:40.479076,IN,SG
9174,DEV_9174,4075,mobile,iOS,v4.1,False,2025-03-20 07:31:40.479076,2026-04-05 07:31:40.479076,AU,US
9175,DEV_9175,5928,mobile,Android,v2.9,False,2025-02-18 07:31:40.479076,2026-04-12 07:31:40.479076,GB,AU
9176,DEV_9176,3829,tablet,MacOS,v3.6,False,2025-10-15 07:31:40.479076,2026-03-27 07:31:40.479076,AU,US
9177,DEV_9177,6085,mobile,Windows,v4.0,False,2024-11-15 07:31:40.479076,2026-04-08 07:31:40.479076,GB,US
9178,DEV_9178,2043,tablet,Windows,v3.2,False,2024-06-07 07:31:40.479076,2026-03-19 07:31:40.479076,AU,AU
9179,DEV_9179,9733,desktop,Windows,v2.9,False,2026-04-04 07:31:40.479076,2026-03-24 07:31:40.479076,IN,SG
9180,DEV_9180,5389,desktop,Android,v5.8,False,2025-10-10 07:31:40.479076,2026-04-13 07:31:40.479076,US,AU
9181,DEV_9181,236,mobile,Android,v2.4,False,2024-11-28 07:31:40.479076,2026-04-10 07:31:40.479076,GB,AU
9182,DEV_9182,9509,mobile,iOS,v4.3,False,2025-09-03 07:31:40.479076,2026-03-29 07:31:40.479076,US,AU
9183,DEV_9183,2051,mobile,iOS,v4.1,False,2024-09-12 07:31:40.479076,2026-03-29 07:31:40.479076,GB,IN
9184,DEV_9184,7145,tablet,MacOS,v2.0,False,2025-02-19 07:31:40.479076,2026-03-30 07:31:40.479076,US,US
9185,DEV_9185,1598,mobile,Windows,v4.5,False,2024-10-20 07:31:40.479076,2026-04-04 07:31:40.479076,US,IN
9186,DEV_9186,9723,desktop,Windows,v3.9,False,2025-08-10 07:31:40.479076,2026-04-02 07:31:40.479076,GB,GB
9187,DEV_9187,4230,tablet,Windows,v3.3,False,2025-04-24 07:31:40.479076,2026-03-26 07:31:40.479076,IN,AU
9188,DEV_9188,112,tablet,Windows,v4.0,False,2024-07-23 07:31:40.479076,2026-04-13 07:31:40.479076,GB,IN
9189,DEV_9189,1094,tablet,Android,v4.2,False,2024-09-29 07:31:40.479076,2026-04-04 07:31:40.479076,GB,SG
9190,DEV_9190,7151,mobile,Windows,v1.4,False,2024-10-27 07:31:40.479076,2026-04-12 07:31:40.479076,IN,SG
9191,DEV_9191,3933,mobile,iOS,v1.1,False,2025-04-22 07:31:40.479076,2026-03-25 07:31:40.479076,IN,AU
9192,DEV_9192,7487,mobile,MacOS,v5.9,False,2025-01-20 07:31:40.479076,2026-03-26 07:31:40.479076,AU,IN
9193,DEV_9193,7230,desktop,iOS,v2.4,False,2024-07-09 07:31:40.479076,2026-03-22 07:31:40.479076,SG,SG
9194,DEV_9194,7389,mobile,Android,v1.9,False,2024-06-26 07:31:40.479076,2026-03-25 07:31:40.479076,IN,SG
9195,DEV_9195,4453,desktop,Android,v4.7,False,2025-05-18 07:31:40.479076,2026-03-25 07:31:40.479076,SG,GB
9196,DEV_9196,4464,desktop,iOS,v3.0,False,2026-02-03 07:31:40.479076,2026-03-20 07:31:40.479076,SG,AU
9198,DEV_9198,6623,tablet,iOS,v3.5,False,2025-08-26 07:31:40.479076,2026-04-07 07:31:40.479076,US,AU
9199,DEV_9199,6636,mobile,iOS,v2.8,False,2025-12-05 07:31:40.479076,2026-04-10 07:31:40.479076,GB,AU
9201,DEV_9201,9056,mobile,Windows,v3.0,False,2024-08-05 07:31:40.479076,2026-04-08 07:31:40.479076,SG,SG
9202,DEV_9202,2428,tablet,Android,v1.0,False,2024-06-28 07:31:40.479076,2026-03-21 07:31:40.479076,AU,SG
9203,DEV_9203,8279,mobile,MacOS,v2.3,False,2025-03-07 07:31:40.479076,2026-04-16 07:31:40.479076,AU,US
9204,DEV_9204,4074,desktop,MacOS,v4.9,False,2025-07-03 07:31:40.479076,2026-03-26 07:31:40.479076,AU,GB
9205,DEV_9205,6043,tablet,Android,v3.6,False,2025-03-17 07:31:40.479076,2026-03-30 07:31:40.479076,GB,SG
9206,DEV_9206,6708,mobile,Android,v4.3,False,2025-01-08 07:31:40.479076,2026-03-23 07:31:40.479076,SG,US
9207,DEV_9207,7747,tablet,Android,v4.5,False,2025-02-26 07:31:40.479076,2026-03-19 07:31:40.479076,SG,GB
9208,DEV_9208,9044,mobile,iOS,v4.2,False,2026-03-02 07:31:40.479076,2026-04-16 07:31:40.479076,GB,SG
9209,DEV_9209,3120,tablet,Android,v1.7,False,2025-12-04 07:31:40.479076,2026-04-11 07:31:40.479076,US,IN
9210,DEV_9210,282,mobile,Windows,v1.7,False,2026-04-06 07:31:40.479076,2026-03-26 07:31:40.479076,GB,GB
9211,DEV_9211,6319,tablet,MacOS,v1.7,False,2025-03-06 07:31:40.479076,2026-03-28 07:31:40.479076,US,AU
9212,DEV_9212,6411,tablet,iOS,v1.9,False,2024-09-09 07:31:40.479076,2026-03-28 07:31:40.479076,SG,GB
9213,DEV_9213,1595,desktop,MacOS,v2.3,False,2025-09-29 07:31:40.479076,2026-03-27 07:31:40.479076,SG,IN
9214,DEV_9214,2770,tablet,iOS,v4.5,False,2024-11-15 07:31:40.479076,2026-04-14 07:31:40.479076,AU,AU
9215,DEV_9215,2551,tablet,iOS,v3.7,True,2024-10-22 07:31:40.479076,2026-04-15 07:31:40.479076,US,SG
9216,DEV_9216,6956,desktop,MacOS,v2.8,False,2025-02-20 07:31:40.479076,2026-03-26 07:31:40.479076,AU,US
9217,DEV_9217,6871,mobile,Windows,v3.5,False,2024-04-26 07:31:40.479076,2026-03-27 07:31:40.479076,AU,AU
9218,DEV_9218,2557,desktop,Windows,v1.0,False,2024-06-12 07:31:40.479076,2026-03-31 07:31:40.479076,SG,GB
9219,DEV_9219,3817,tablet,MacOS,v2.0,False,2024-05-02 07:31:40.479076,2026-03-19 07:31:40.479076,IN,US
9220,DEV_9220,8350,desktop,Android,v3.9,False,2024-05-30 07:31:40.479076,2026-03-22 07:31:40.479076,AU,SG
9221,DEV_9221,334,desktop,Windows,v3.8,False,2025-01-12 07:31:40.479076,2026-04-06 07:31:40.479076,AU,US
9222,DEV_9222,5071,tablet,Windows,v2.5,True,2025-10-27 07:31:40.479076,2026-03-27 07:31:40.479076,US,GB
9224,DEV_9224,3098,desktop,MacOS,v2.9,False,2025-12-01 07:31:40.479076,2026-03-21 07:31:40.479076,US,GB
9158,DEV_9158,8507,mobile,MacOS,,False,2024-06-04 07:31:40.479076,2026-04-13 07:31:40.479076,SG,SG
9197,DEV_9197,6233,mobile,Android,v4.3,False,2026-01-31 07:31:40.479076,2026-03-21 07:31:40.479076,au,AU
9200,DEV_9200,1947,tablet,MacOS,v3.0,False,2024-11-30 07:31:40.479076,2026-03-26 07:31:40.479076,au,SG
9225,DEV_9225,3267,tablet,MacOS,v2.6,False,2025-01-18 07:31:40.479076,2026-04-03 07:31:40.479076,US,IN
9226,DEV_9226,8831,mobile,Windows,v2.1,False,2025-04-26 07:31:40.479076,2026-04-17 07:31:40.479076,IN,SG
9227,DEV_9227,1754,tablet,iOS,v5.2,False,2024-06-19 07:31:40.479076,2026-03-28 07:31:40.479076,GB,US
9228,DEV_9228,3613,tablet,iOS,v2.4,False,2025-04-07 07:31:40.479076,2026-03-23 07:31:40.479076,US,US
9229,DEV_9229,4375,mobile,Windows,v4.6,False,2025-10-04 07:31:40.479076,2026-03-22 07:31:40.479076,SG,US
9230,DEV_9230,9467,tablet,MacOS,v1.5,False,2024-11-08 07:31:40.479076,2026-03-20 07:31:40.479076,US,US
9231,DEV_9231,7198,mobile,iOS,v1.4,True,2024-05-06 07:31:40.479076,2026-04-07 07:31:40.479076,IN,US
9232,DEV_9232,9162,tablet,iOS,v4.3,False,2025-12-10 07:31:40.479076,2026-03-23 07:31:40.479076,AU,IN
9233,DEV_9233,1698,desktop,MacOS,v1.1,False,2025-03-11 07:31:40.479076,2026-04-07 07:31:40.479076,IN,AU
9234,DEV_9234,9074,mobile,iOS,v4.2,False,2025-10-08 07:31:40.479076,2026-03-29 07:31:40.479076,IN,US
9235,DEV_9235,9809,desktop,iOS,v1.1,False,2025-04-12 07:31:40.479076,2026-04-07 07:31:40.479076,IN,GB
9236,DEV_9236,112,desktop,iOS,v5.9,False,2025-12-23 07:31:40.479076,2026-04-15 07:31:40.479076,IN,US
9238,DEV_9238,5128,desktop,Android,v4.0,False,2026-02-23 07:31:40.479076,2026-03-26 07:31:40.479076,GB,SG
9239,DEV_9239,3280,tablet,MacOS,v3.9,False,2024-09-12 07:31:40.479076,2026-03-21 07:31:40.479076,SG,SG
9240,DEV_9240,8445,tablet,MacOS,v3.8,False,2025-05-17 07:31:40.479076,2026-03-22 07:31:40.479076,SG,IN
9241,DEV_9241,5268,tablet,Windows,v2.6,False,2024-04-25 07:31:40.479076,2026-04-07 07:31:40.479076,US,SG
9242,DEV_9242,3871,desktop,Windows,v2.6,False,2024-09-04 07:31:40.479076,2026-04-07 07:31:40.479076,US,US
9243,DEV_9243,3154,desktop,Windows,v3.7,False,2025-09-05 07:31:40.479076,2026-04-06 07:31:40.479076,AU,AU
9244,DEV_9244,8273,mobile,iOS,v2.9,False,2024-10-07 07:31:40.479076,2026-04-01 07:31:40.479076,GB,GB
9245,DEV_9245,8806,desktop,Windows,v4.8,False,2024-07-28 07:31:40.479076,2026-04-12 07:31:40.479076,IN,US
9246,DEV_9246,2960,mobile,Windows,v5.0,False,2025-07-29 07:31:40.479076,2026-03-26 07:31:40.479076,AU,GB
9247,DEV_9247,3117,desktop,Android,v4.9,False,2024-09-21 07:31:40.479076,2026-04-16 07:31:40.479076,US,AU
9248,DEV_9248,8258,desktop,MacOS,v2.4,False,2024-06-20 07:31:40.479076,2026-04-14 07:31:40.479076,IN,AU
9249,DEV_9249,5862,desktop,iOS,v2.8,False,2024-05-22 07:31:40.479076,2026-04-12 07:31:40.479076,GB,AU
9250,DEV_9250,9290,mobile,Android,v4.2,False,2025-09-18 07:31:40.479076,2026-04-13 07:31:40.479076,GB,US
9251,DEV_9251,810,mobile,Windows,v1.2,False,2024-07-12 07:31:40.479076,2026-03-22 07:31:40.479076,SG,US
9252,DEV_9252,1206,desktop,iOS,v2.2,False,2026-03-28 07:31:40.479076,2026-03-18 07:31:40.479076,GB,SG
9253,DEV_9253,9906,desktop,Windows,v2.1,False,2024-09-01 07:31:40.479076,2026-03-30 07:31:40.479076,GB,IN
9254,DEV_9254,8286,desktop,Android,v1.8,False,2026-01-27 07:31:40.479076,2026-04-04 07:31:40.479076,SG,SG
9255,DEV_9255,1253,mobile,Android,v2.7,False,2025-10-04 07:31:40.479076,2026-03-30 07:31:40.479076,AU,GB
9256,DEV_9256,6017,tablet,Android,v2.4,False,2024-04-27 07:31:40.479076,2026-04-04 07:31:40.479076,AU,AU
9257,DEV_9257,9072,desktop,Windows,v2.6,False,2026-01-28 07:31:40.479076,2026-04-11 07:31:40.479076,SG,SG
9258,DEV_9258,1362,desktop,iOS,v3.5,False,2025-12-13 07:31:40.479076,2026-04-03 07:31:40.479076,SG,US
9259,DEV_9259,1167,desktop,Android,v2.4,False,2025-03-16 07:31:40.479076,2026-04-01 07:31:40.479076,IN,SG
9260,DEV_9260,6803,desktop,Windows,v5.3,False,2026-01-20 07:31:40.479076,2026-03-21 07:31:40.479076,SG,US
9261,DEV_9261,6649,mobile,MacOS,v5.5,False,2025-06-26 07:31:40.479076,2026-04-05 07:31:40.479076,AU,AU
9262,DEV_9262,71,mobile,Android,v4.4,False,2025-07-19 07:31:40.479076,2026-04-03 07:31:40.479076,AU,AU
9263,DEV_9263,5268,tablet,MacOS,v2.7,False,2024-08-03 07:31:40.479076,2026-03-21 07:31:40.479076,IN,US
9265,DEV_9265,3465,desktop,Android,v2.5,False,2025-07-27 07:31:40.479076,2026-03-21 07:31:40.479076,AU,GB
9266,DEV_9266,9119,desktop,Windows,v2.1,False,2025-03-29 07:31:40.479076,2026-03-27 07:31:40.479076,AU,GB
9267,DEV_9267,4735,mobile,Windows,v5.8,False,2024-09-07 07:31:40.479076,2026-04-06 07:31:40.479076,IN,SG
9268,DEV_9268,4560,desktop,MacOS,v2.3,False,2026-02-12 07:31:40.479076,2026-04-05 07:31:40.479076,AU,US
9269,DEV_9269,7165,mobile,Windows,v4.0,False,2025-10-01 07:31:40.479076,2026-03-31 07:31:40.479076,GB,US
9270,DEV_9270,10,tablet,Android,v2.2,False,2024-06-05 07:31:40.479076,2026-04-11 07:31:40.479076,AU,AU
9271,DEV_9271,1669,desktop,MacOS,v1.5,False,2024-07-19 07:31:40.479076,2026-04-08 07:31:40.479076,GB,IN
9272,DEV_9272,8419,desktop,Windows,v2.6,False,2025-09-11 07:31:40.479076,2026-04-02 07:31:40.479076,US,IN
9273,DEV_9273,5194,desktop,MacOS,v4.4,False,2025-04-26 07:31:40.479076,2026-04-10 07:31:40.479076,GB,AU
9274,DEV_9274,2812,mobile,Android,v1.4,False,2025-06-09 07:31:40.479076,2026-03-26 07:31:40.479076,IN,GB
9275,DEV_9275,4974,desktop,Android,v4.3,False,2025-09-13 07:31:40.479076,2026-03-21 07:31:40.479076,IN,IN
9276,DEV_9276,9303,desktop,Windows,v4.3,False,2026-03-05 07:31:40.479076,2026-04-14 07:31:40.479076,AU,AU
9277,DEV_9277,1241,mobile,iOS,v4.7,False,2026-02-11 07:31:40.479076,2026-04-09 07:31:40.479076,AU,AU
9278,DEV_9278,388,tablet,iOS,v3.2,False,2026-01-09 07:31:40.479076,2026-03-20 07:31:40.479076,GB,GB
9279,DEV_9279,5962,tablet,MacOS,v5.1,False,2025-07-23 07:31:40.479076,2026-04-17 07:31:40.479076,US,AU
9280,DEV_9280,1842,desktop,iOS,v5.2,False,2025-05-22 07:31:40.479076,2026-03-29 07:31:40.479076,AU,IN
9281,DEV_9281,8407,mobile,MacOS,v5.2,False,2025-02-05 07:31:40.479076,2026-03-22 07:31:40.479076,AU,GB
9282,DEV_9282,984,desktop,Android,v1.1,False,2025-11-29 07:31:40.479076,2026-04-15 07:31:40.479076,AU,AU
9283,DEV_9283,7610,desktop,Windows,v4.1,False,2026-04-17 07:31:40.479076,2026-03-28 07:31:40.479076,AU,AU
9284,DEV_9284,7742,desktop,iOS,v4.7,False,2025-11-16 07:31:40.479076,2026-03-25 07:31:40.479076,AU,GB
9285,DEV_9285,1704,tablet,Windows,v4.0,False,2024-09-19 07:31:40.479076,2026-04-01 07:31:40.479076,IN,US
9286,DEV_9286,3580,tablet,Android,v5.9,False,2026-01-31 07:31:40.479076,2026-03-23 07:31:40.479076,IN,IN
9287,DEV_9287,8781,mobile,MacOS,v4.7,False,2025-04-27 07:31:40.479076,2026-03-23 07:31:40.479076,GB,AU
9288,DEV_9288,339,mobile,iOS,v4.1,False,2026-03-31 07:31:40.479076,2026-03-30 07:31:40.479076,SG,IN
9289,DEV_9289,3586,tablet,MacOS,v4.6,False,2024-11-23 07:31:40.479076,2026-04-07 07:31:40.479076,US,SG
9290,DEV_9290,73,mobile,MacOS,v4.4,True,2024-08-24 07:31:40.479076,2026-04-12 07:31:40.479076,AU,US
9291,DEV_9291,3213,tablet,iOS,v2.9,False,2024-12-01 07:31:40.479076,2026-04-12 07:31:40.479076,SG,IN
9292,DEV_9292,1188,mobile,iOS,v2.2,False,2024-05-25 07:31:40.479076,2026-04-06 07:31:40.479076,IN,US
9293,DEV_9293,2055,desktop,iOS,v2.1,False,2024-10-19 07:31:40.479076,2026-03-24 07:31:40.479076,AU,AU
9294,DEV_9294,6293,mobile,MacOS,v5.7,False,2025-05-15 07:31:40.479076,2026-03-30 07:31:40.479076,SG,US
9295,DEV_9295,6651,tablet,Android,v5.6,False,2026-03-01 07:31:40.479076,2026-03-29 07:31:40.479076,US,GB
9296,DEV_9296,6159,desktop,iOS,v2.8,False,2025-11-29 07:31:40.479076,2026-03-19 07:31:40.479076,AU,US
9297,DEV_9297,1854,desktop,Windows,v4.0,False,2026-03-31 07:31:40.479076,2026-03-30 07:31:40.479076,SG,GB
9298,DEV_9298,6593,tablet,iOS,v3.1,False,2025-07-05 07:31:40.479076,2026-03-23 07:31:40.479076,US,SG
9299,DEV_9299,995,tablet,Windows,v3.4,False,2024-09-05 07:31:40.479076,2026-04-07 07:31:40.479076,SG,GB
9264,DEV_9264,8277,mobile,MacOS,,False,2025-06-17 07:31:40.479076,2026-03-26 07:31:40.479076,GB,AU
9300,DEV_9300,9539,mobile,MacOS,v3.1,False,2026-03-16 07:31:40.479076,2026-03-29 07:31:40.479076,SG,SG
9301,DEV_9301,1072,desktop,MacOS,v5.2,False,2025-05-17 07:31:40.479076,2026-04-08 07:31:40.479076,GB,GB
9302,DEV_9302,6228,mobile,Android,v2.6,False,2025-09-03 07:31:40.479076,2026-04-03 07:31:40.479076,IN,SG
9303,DEV_9303,9470,tablet,MacOS,v2.3,False,2024-10-15 07:31:40.479076,2026-04-01 07:31:40.479076,AU,US
9304,DEV_9304,2600,mobile,MacOS,v2.3,False,2024-07-03 07:31:40.479076,2026-04-11 07:31:40.479076,IN,SG
9305,DEV_9305,1291,mobile,iOS,v4.8,False,2026-03-14 07:31:40.479076,2026-03-19 07:31:40.479076,US,AU
9306,DEV_9306,4067,desktop,iOS,v2.0,False,2025-09-20 07:31:40.479076,2026-03-19 07:31:40.479076,AU,AU
9308,DEV_9308,4014,tablet,Windows,v5.9,False,2024-10-22 07:31:40.479076,2026-04-16 07:31:40.479076,SG,AU
9309,DEV_9309,2547,desktop,Android,v2.7,False,2026-02-03 07:31:40.479076,2026-03-25 07:31:40.479076,US,SG
9310,DEV_9310,5507,desktop,MacOS,v5.9,False,2024-04-30 07:31:40.479076,2026-04-11 07:31:40.479076,SG,US
9311,DEV_9311,3064,tablet,Android,v4.4,False,2026-02-08 07:31:40.479076,2026-03-26 07:31:40.479076,US,IN
9313,DEV_9313,6629,mobile,Windows,v5.4,False,2025-12-10 07:31:40.479076,2026-04-16 07:31:40.479076,IN,US
9314,DEV_9314,9362,tablet,iOS,v5.7,False,2025-05-30 07:31:40.479076,2026-03-30 07:31:40.479076,GB,US
9315,DEV_9315,5923,mobile,Android,v4.2,False,2024-07-13 07:31:40.479076,2026-03-22 07:31:40.479076,US,IN
9316,DEV_9316,4786,tablet,iOS,v2.9,False,2024-12-23 07:31:40.479076,2026-04-15 07:31:40.479076,IN,IN
9317,DEV_9317,7505,mobile,iOS,v1.5,False,2025-01-23 07:31:40.479076,2026-04-01 07:31:40.479076,IN,GB
9318,DEV_9318,9325,desktop,Windows,v4.0,False,2024-10-01 07:31:40.479076,2026-04-01 07:31:40.479076,US,SG
9319,DEV_9319,4408,mobile,Android,v1.4,False,2024-12-07 07:31:40.479076,2026-03-24 07:31:40.479076,GB,AU
9320,DEV_9320,8838,mobile,Android,v4.4,False,2024-12-20 07:31:40.479076,2026-04-06 07:31:40.479076,US,AU
9321,DEV_9321,1615,mobile,iOS,v5.8,False,2026-01-31 07:31:40.479076,2026-03-20 07:31:40.479076,GB,AU
9322,DEV_9322,4976,mobile,Android,v4.5,False,2024-05-03 07:31:40.479076,2026-03-24 07:31:40.479076,GB,US
9323,DEV_9323,8414,tablet,Android,v4.2,False,2025-11-15 07:31:40.479076,2026-04-10 07:31:40.479076,IN,SG
9324,DEV_9324,3462,desktop,Android,v1.2,False,2025-01-24 07:31:40.479076,2026-04-12 07:31:40.479076,SG,AU
9325,DEV_9325,3827,desktop,iOS,v5.5,False,2024-06-23 07:31:40.479076,2026-03-21 07:31:40.479076,SG,US
9326,DEV_9326,7386,tablet,MacOS,v4.9,False,2025-06-01 07:31:40.479076,2026-04-13 07:31:40.479076,IN,IN
9327,DEV_9327,3227,desktop,Windows,v2.4,False,2026-03-07 07:31:40.479076,2026-03-18 07:31:40.479076,US,GB
9328,DEV_9328,2546,desktop,Android,v1.4,False,2026-03-03 07:31:40.479076,2026-04-17 07:31:40.479076,IN,US
9329,DEV_9329,6004,mobile,Android,v4.2,False,2025-05-30 07:31:40.479076,2026-04-13 07:31:40.479076,SG,IN
9330,DEV_9330,9639,desktop,MacOS,v2.1,False,2024-08-28 07:31:40.479076,2026-03-25 07:31:40.479076,SG,US
9331,DEV_9331,553,tablet,Windows,v4.4,False,2024-07-15 07:31:40.479076,2026-03-19 07:31:40.479076,GB,AU
9332,DEV_9332,5823,desktop,Android,v1.1,False,2026-02-16 07:31:40.479076,2026-04-07 07:31:40.479076,US,AU
9334,DEV_9334,7810,tablet,Windows,v4.4,False,2024-11-27 07:31:40.479076,2026-04-14 07:31:40.479076,AU,IN
9335,DEV_9335,3685,mobile,MacOS,v5.7,False,2024-12-03 07:31:40.479076,2026-03-30 07:31:40.479076,SG,SG
9336,DEV_9336,3526,tablet,Windows,v3.8,False,2024-04-26 07:31:40.479076,2026-03-28 07:31:40.479076,SG,IN
9337,DEV_9337,4493,mobile,Android,v2.9,False,2025-12-17 07:31:40.479076,2026-04-13 07:31:40.479076,IN,AU
9338,DEV_9338,4349,tablet,Windows,v4.8,False,2026-02-25 07:31:40.479076,2026-04-12 07:31:40.479076,GB,GB
9339,DEV_9339,4731,desktop,iOS,v3.5,False,2024-07-03 07:31:40.479076,2026-03-30 07:31:40.479076,AU,SG
9340,DEV_9340,7290,desktop,iOS,v1.8,False,2024-11-06 07:31:40.479076,2026-03-25 07:31:40.479076,US,IN
9341,DEV_9341,716,desktop,MacOS,v5.4,False,2025-12-03 07:31:40.479076,2026-04-11 07:31:40.479076,AU,SG
9342,DEV_9342,5462,tablet,Windows,v4.4,False,2025-11-09 07:31:40.479076,2026-04-15 07:31:40.479076,SG,GB
9343,DEV_9343,3256,tablet,Windows,v1.3,False,2024-08-31 07:31:40.479076,2026-03-19 07:31:40.479076,US,GB
9344,DEV_9344,3554,desktop,Windows,v1.5,False,2025-02-03 07:31:40.479076,2026-03-22 07:31:40.479076,SG,AU
9345,DEV_9345,8011,tablet,Android,v5.8,False,2025-01-14 07:31:40.479076,2026-03-28 07:31:40.479076,IN,AU
9346,DEV_9346,6621,desktop,Windows,v1.0,False,2024-05-30 07:31:40.479076,2026-04-01 07:31:40.479076,US,IN
9347,DEV_9347,7020,desktop,Windows,v5.7,False,2025-08-22 07:31:40.479076,2026-04-03 07:31:40.479076,GB,IN
9348,DEV_9348,3256,mobile,MacOS,v5.0,False,2024-08-12 07:31:40.479076,2026-04-09 07:31:40.479076,GB,US
9349,DEV_9349,2052,mobile,MacOS,v2.2,False,2026-02-16 07:31:40.479076,2026-04-07 07:31:40.479076,IN,SG
9350,DEV_9350,8673,mobile,Windows,v5.9,False,2024-09-07 07:31:40.479076,2026-03-26 07:31:40.479076,GB,US
9351,DEV_9351,1166,mobile,iOS,v3.0,True,2024-12-14 07:31:40.479076,2026-03-31 07:31:40.479076,GB,IN
9352,DEV_9352,1222,mobile,MacOS,v5.3,False,2024-07-31 07:31:40.479076,2026-03-20 07:31:40.479076,AU,SG
9353,DEV_9353,977,mobile,MacOS,v5.5,False,2025-04-10 07:31:40.479076,2026-03-31 07:31:40.479076,SG,SG
9354,DEV_9354,4585,tablet,Android,v3.8,False,2025-04-06 07:31:40.479076,2026-03-22 07:31:40.479076,IN,SG
9355,DEV_9355,8225,tablet,iOS,v1.4,False,2024-11-12 07:31:40.479076,2026-03-19 07:31:40.479076,IN,US
9356,DEV_9356,4045,tablet,iOS,v2.6,False,2025-09-23 07:31:40.479076,2026-04-04 07:31:40.479076,SG,AU
9357,DEV_9357,6685,mobile,iOS,v1.0,False,2025-03-25 07:31:40.479076,2026-03-28 07:31:40.479076,US,AU
9358,DEV_9358,34,tablet,Android,v1.5,False,2024-09-13 07:31:40.479076,2026-04-08 07:31:40.479076,US,AU
9359,DEV_9359,7523,tablet,Windows,v4.2,False,2025-05-13 07:31:40.479076,2026-04-13 07:31:40.479076,AU,AU
9360,DEV_9360,6325,mobile,MacOS,v2.2,False,2026-04-08 07:31:40.479076,2026-04-05 07:31:40.479076,SG,SG
9361,DEV_9361,5897,mobile,Windows,v1.1,False,2025-05-12 07:31:40.479076,2026-03-23 07:31:40.479076,AU,AU
9362,DEV_9362,5360,tablet,Windows,v1.5,False,2025-04-13 07:31:40.479076,2026-03-22 07:31:40.479076,IN,SG
9363,DEV_9363,7839,tablet,Windows,v5.8,False,2024-11-30 07:31:40.479076,2026-03-20 07:31:40.479076,US,AU
9364,DEV_9364,6735,tablet,Windows,v1.5,False,2024-05-11 07:31:40.479076,2026-03-22 07:31:40.479076,GB,AU
9365,DEV_9365,5151,tablet,iOS,v3.3,False,2024-10-19 07:31:40.479076,2026-04-03 07:31:40.479076,SG,IN
9366,DEV_9366,5722,mobile,Android,v2.1,False,2026-02-15 07:31:40.479076,2026-04-10 07:31:40.479076,IN,AU
9368,DEV_9368,7827,tablet,Android,v2.2,False,2026-01-15 07:31:40.479076,2026-04-08 07:31:40.479076,US,IN
9370,DEV_9370,5007,tablet,MacOS,v4.6,False,2025-03-04 07:31:40.479076,2026-03-23 07:31:40.479076,AU,IN
9371,DEV_9371,2875,tablet,Windows,v1.9,False,2026-01-24 07:31:40.479076,2026-04-14 07:31:40.479076,IN,AU
9372,DEV_9372,7308,desktop,iOS,v4.3,False,2024-06-28 07:31:40.479076,2026-03-21 07:31:40.479076,GB,AU
9374,DEV_9374,2871,tablet,MacOS,v2.8,False,2024-05-05 07:31:40.479076,2026-03-21 07:31:40.479076,US,IN
9373,DEV_9373,6300,tablet,ios,v4.6,False,2024-06-11 07:31:40.479076,2026-03-21 07:31:40.479076,SG,GB
9369,DEV_9369,1009368,mobile,iOS,v2.1,False,2025-11-17 07:31:40.479076,2026-04-02 07:31:40.479076,IN,GB
9333,DEV_9333,1855,mobile,MacOS,v5.3,False,2024-09-17 07:31:40.479076,2024-09-12 07:31:40.479076,IN,US
9367,DEV_9367,8884,desktop,ANDROID,v1.5,False,2025-06-11 07:31:40.479076,2026-04-10 07:31:40.479076,IN,sg 
9375,DEV_9375,9139,desktop,iOS,v3.0,False,2026-02-22 07:31:40.479076,2026-03-24 07:31:40.479076,AU,US
9376,DEV_9376,8068,desktop,iOS,v5.5,False,2025-04-17 07:31:40.479076,2026-03-20 07:31:40.479076,GB,AU
9377,DEV_9377,9993,mobile,Windows,v2.8,False,2025-06-06 07:31:40.479076,2026-04-03 07:31:40.479076,AU,GB
9378,DEV_9378,8939,mobile,Windows,v1.0,True,2025-07-03 07:31:40.479076,2026-03-20 07:31:40.479076,SG,SG
9380,DEV_9380,3499,desktop,iOS,v2.7,False,2024-07-05 07:31:40.479076,2026-03-30 07:31:40.479076,US,GB
9381,DEV_9381,9758,tablet,MacOS,v2.2,False,2026-01-12 07:31:40.479076,2026-04-13 07:31:40.479076,IN,AU
